tipo;url_origem;url_destino
File;http://svlp-plnptapp01.pgr.mpf.mp.br:8401/portal/atuacao-tematica/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/60-anos-da-convencao-de-nova-york/20-junho.pdf;https://www-cdn.mpf.mp.br/atuacao/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/60-anos-da-convencao-de-nova-york/20-junho.pdf
File;http://svlp-plnptapp01.pgr.mpf.mp.br:8401/portal/atuacao-tematica/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/60-anos-da-convencao-de-nova-york/a-convencao-de-nova-york-palestra.pdf;https://www-cdn.mpf.mp.br/atuacao/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/60-anos-da-convencao-de-nova-york/a-convencao-de-nova-york-palestra.pdf
File;http://svlp-plnptapp01.pgr.mpf.mp.br:8401/portal/atuacao-tematica/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/60-anos-da-convencao-de-nova-york/cny-60-anos.pdf;https://www-cdn.mpf.mp.br/atuacao/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/60-anos-da-convencao-de-nova-york/cny-60-anos.pdf
File;http://svlp-plnptapp01.pgr.mpf.mp.br:8401/portal/atuacao-tematica/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/docs/cartilha-convencao-de-nova-iorque-cny.pdf;https://www-cdn.mpf.mp.br/atuacao/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/docs/cartilha-convencao-de-nova-iorque-cny.pdf
File;http://svlp-plnptapp01.pgr.mpf.mp.br:8401/portal/atuacao-tematica/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/2009-manual_cooperacaocivil-drci-mj.pdf;https://www-cdn.mpf.mp.br/atuacao/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/2009-manual_cooperacaocivil-drci-mj.pdf
File;http://svlp-plnptapp01.pgr.mpf.mp.br:8401/portal/atuacao-tematica/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/acordo-relativo-ao-cumprimento-de-cartas-rogatorias-brasil-portugal.pdf;https://www-cdn.mpf.mp.br/atuacao/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/acordo-relativo-ao-cumprimento-de-cartas-rogatorias-brasil-portugal.pdf
File;http://svlp-plnptapp01.pgr.mpf.mp.br:8401/portal/atuacao-tematica/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/autoridades-centrais-signatarias-cny;https://www-cdn.mpf.mp.br/atuacao/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/autoridades-centrais-signatarias-cny
File;http://svlp-plnptapp01.pgr.mpf.mp.br:8401/portal/atuacao-tematica/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/convencao-interamericana-sobre-cartas-rogatorias.pdf;https://www-cdn.mpf.mp.br/atuacao/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/convencao-interamericana-sobre-cartas-rogatorias.pdf
File;http://svlp-plnptapp01.pgr.mpf.mp.br:8401/portal/atuacao-tematica/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/convencao-interamericana-sobre-obrigacao-alimentar.pdf;https://www-cdn.mpf.mp.br/atuacao/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/convencao-interamericana-sobre-obrigacao-alimentar.pdf
File;http://svlp-plnptapp01.pgr.mpf.mp.br:8401/portal/atuacao-tematica/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/convencao-sobre-a-prestacao-de-alimentos-no-estrangeiro.pdf;https://www-cdn.mpf.mp.br/atuacao/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/convencao-sobre-a-prestacao-de-alimentos-no-estrangeiro.pdf
File;http://svlp-plnptapp01.pgr.mpf.mp.br:8401/portal/atuacao-tematica/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/convenio-brasil-espanha.pdf;https://www-cdn.mpf.mp.br/atuacao/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/convenio-brasil-espanha.pdf
File;http://svlp-plnptapp01.pgr.mpf.mp.br:8401/portal/atuacao-tematica/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/diretrizes-iban-banco-central-do-brasil.pdf;https://www-cdn.mpf.mp.br/atuacao/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/diretrizes-iban-banco-central-do-brasil.pdf
File;http://svlp-plnptapp01.pgr.mpf.mp.br:8401/portal/atuacao-tematica/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/formulario-alemanha;https://www-cdn.mpf.mp.br/atuacao/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/formulario-alemanha
File;http://svlp-plnptapp01.pgr.mpf.mp.br:8401/portal/atuacao-tematica/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/formulario-argentina;https://www-cdn.mpf.mp.br/atuacao/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/formulario-argentina
File;http://svlp-plnptapp01.pgr.mpf.mp.br:8401/portal/atuacao-tematica/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/formulario-australia;https://www-cdn.mpf.mp.br/atuacao/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/formulario-australia
File;http://svlp-plnptapp01.pgr.mpf.mp.br:8401/portal/atuacao-tematica/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/formulario-austria;https://www-cdn.mpf.mp.br/atuacao/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/formulario-austria
File;http://svlp-plnptapp01.pgr.mpf.mp.br:8401/portal/atuacao-tematica/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/formulario-belgica;https://www-cdn.mpf.mp.br/atuacao/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/formulario-belgica
File;http://svlp-plnptapp01.pgr.mpf.mp.br:8401/portal/atuacao-tematica/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/formulario-brasil-espanha-pdf-preenchivel.pdf;https://www-cdn.mpf.mp.br/atuacao/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/formulario-brasil-espanha-pdf-preenchivel.pdf
File;http://svlp-plnptapp01.pgr.mpf.mp.br:8401/portal/atuacao-tematica/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/formulario-chile;https://www-cdn.mpf.mp.br/atuacao/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/formulario-chile
File;http://svlp-plnptapp01.pgr.mpf.mp.br:8401/portal/atuacao-tematica/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/formulario-espanha;https://www-cdn.mpf.mp.br/atuacao/sci/dados-da-atuacao/alimentos-internacionais-convencao-de-nova-iorque-1/documentos-cny/formulario-espanha
